"pk","bibref","Var1","Relation","Var2","Cor","Process","Topic","Stage","Type","Subtype","Confirmed","Notes"
"3347454401","knight1995human","1731784168",">","3186537607","neg",NA,NA,"coevolution","qualitative","",NA,"Andrew Smith gives an account from nineteenth century Khoisan in the northern Cape illustrating how marital sex could be made collectively conditional upon men returning home with meat:"
"3969881475","knight1995human","1731784168",">","2903357975","",NA,NA,"coevolution","qualitative","",NA,"Metaphorically and in ritual practice, Hadza and Khoisan menstruants become hunters x that is, symbolically 'male'."
"2280394736","knight1995human","1731784168",">","1762812806","",NA,NA,"coevolution","qualitative","",NA,""
"3442925815","knight1995human","1731784168",">","3133452061","",NA,NA,"coevolution","qualitative","",NA,"Probably the best known and most widespread aspect of Khoisan menarcheal ritual is the 'Eland Bull Dance', performed during the final days and nights of menstrual seclusion and upon the emergence of the 'new maiden' (e.g. Lewis-Williams 1981; Valiente-Noailles 1993). ... In an elaborate 'wrong species' pantomime, the women mimic the courtship behaviour of eland cows,"
"2608027856","knight1995human","2903357975",">","3159418287","pos",NA,NA,"coevolution","logical","",NA,""
"1071672995","knight1995human","1762812806",">","3159418287","pos",NA,NA,"coevolution","logical","",NA,""
"4281162933","knight1995human","3133452061",">","3159418287","pos",NA,NA,"coevolution","logical","",NA,""
"1283297287","knight1995human","1038255400",">","866976185","pos",NA,NA,"coevolution","qualitative","",NA,"But when we do find archaeological evidence for structured hearths or other signs of investment in home bases (Stringer & Gamble 1993, 154-8), an implication is that females were establishing greater residential stability, with the corollary that they were motivating their mates to take on proportionately more of the energetic costs of foraging."
"2165497965","knight1995human","1731784168",">","1791164344","",NA,NA,"coevolution","qualitative","",NA,"Recent ethnographic work confirms that hunters focus on large game because marital and extramarital relations are best pursued by such means (Hill & Kaplan 1988; Hawkes 1990; Hawkes et al. 1992)"
"2918232308","knight1995human","853894545","<=>","1731784168","pos",NA,NA,"coevolution","qualitative","",NA,"[the sex-strike] strategy implies intense levels of sexual solidarity. xx_ Joint periodic resistance to male advances should generate female solidarity and interdependence, optimizing menstrual synchrony within each camp (cf. Graham 1991)"
"846560159","knight1995human","3785056856",">","4252614421","pos",NA,NA,"coevolution","hypothesis","",NA,"Using blood and/or pigments, menstruating and non-cycling females now implicate one another in the same action, whole groups signalling 'menstruation' together. To the extent that this announces regular periodic 'strike' action, 'taboo' now becomes a property of this signal."
"146823431","knight1995human","4252614421",">","333505672","pos",NA,NA,"coevolution","hypothesis","",NA,"But how to prevent males secretly eating their own kills out in the bush? To draw on the symbolic configuration already in place to prevent this, females can exploit the natural fact that hunted game animals visibly bleed. ... The blood of the hunt as a public, communal construct signals 'menstrual blood', the symbolism of this prompting comparable avoidance. ... Men who have just killed a game animal are inhibited by the blood from eating it."
"2630841387","knight1995human","4234432752",">","333505672","pos",NA,NA,"coevolution","hypothesis","",NA,"To remove its 'rawness', they must bring the meat home to be 'cooked' - whereupon it passes into female hands (cf. LeviStrauss 1970). Given such arrangements, cheating by hunters should be minimized, and reliable provisioning will permit the formation of relatively large and stable residential groups."
"2571440807","knight1995human","903604138",">>","1731784168","pos",NA,NA,"coevolution","hypothesis","",NA,"The whole system can only work if collective hunting is a periodic work/rest activity governed by a monthly on/off rhythm, with the proceeds of each large, ceremonially prepared 'special' hunt augmented during the rest of the month with food from less organized kinds of foraging/scavenging."
"2621942190","knight1995human","903604138",">","3282979974","pos",NA,NA,"coevolution","hypothesis","",NA,"Action during waning moon would schedule the climax of hunting, butchering and transporting activities within the darkest portion of each month. Since this would limit the effective day length available to complete such activities, we are led to posit the reverse polarity - strike action during waxing moon, climaxing with the return of the hunt by or around full moon."
"486235469","knight1995human","4280693773",">","2647928298","pos",NA,NA,"coevolution","review","",NA,"Zahavi (1987) has shown that a signal's discernible costs can nonetheless guarantee its honesty by tapping and hence testing the very reservoir of quality that the signal is attempting to advertise."
"54214667","knight1995human","1108126843",">","3784310726","pos",NA,NA,"coevolution","review","",NA,"through counterdominance strategies minimizing such sources of conflict as inter-male reproductive differentials (Turke 1984; 1988; Power & Aiello in press), humans were establishing unusually extensive, stable, kin-based coalitions fostering corresponding levels of mutual trust."
"1666346520","knight1995human","3784310726",">","2647928298","pos",NA,NA,"coevolution","review","",NA,"through counterdominance strategies minimizing such sources of conflict as inter-male reproductive differentials (Turke 1984; 1988; Power & Aiello in press), humans were establishing unusually extensive, stable, kin-based coalitions fostering corresponding levels of mutual trust."
"1214920863","knight1995human","3213687340","/>","3784310726","pos",NA,NA,"coevolution","review","",NA,"There are grounds for linking counterdominance with an increasing reliance on low-cost vocal-auditory communication in place of energy-expensive gesture and manual grooming (cf. Aiello & Dunbar 1993). We have seen how, in conflict situations, lowcost signals are mistrusted and ignored by listeners precisely on account of their low costs"
"3322669749","knight1995human","1743352451","<=>","3213687340","pos",NA,NA,"coevolution","review","",NA,"the two most easily distinguished ethnographically documented ways of communicating x one narrowly vocal, the other exaggeratedly gestural, one 'speech', the other 'ritual' x appear not as successive stages but as interdependent poles of one and the same symbolic domain. Speech is 'gossip' about the representations implanted by ritual; ritual generates an entire world of amplified deceptions which x being standardized and communal x can now be gossiped about for the first time"
